symbol,name,reportDate,fiscalDateEnding,estimate,currency
DYNT,Dynatronics Corp,9/28/2023,6/30/2023,-0.28,USD
DYNT,Dynatronics Corp,11/8/2023,9/30/2023,,USD
DZSI,DZS Inc,9/29/2023,6/30/2023,0.01,USD
DZSI,DZS Inc,10/30/2023,9/30/2023,0.18,USD
E,Eni Spa,10/27/2023,9/30/2023,1.19,EUR
EA,Electronic Arts Inc,11/1/2023,9/30/2023,1.25,USD
EACO,EACO,10/24/2023,8/31/2023,,USD
EACTF,EACTF,11/27/2023,9/30/2023,,CAD
EADSY,EADSY,11/8/2023,9/30/2023,0.318,EUR
EAF,GrafTech International Ltd,11/2/2023,9/30/2023,-0.01,USD
EAGRF,EAGRF,11/8/2023,9/30/2023,,USD
EAR,Eargo Inc,11/1/2023,9/30/2023,-0.97,USD
EARN,Ellington Residential Mortgage REIT,10/30/2023,9/30/2023,0.24,USD
EAST,Eastside Distilling Inc,11/13/2023,9/30/2023,-1.7,USD
EAT,Brinker International Inc,11/1/2023,9/30/2023,0.06,USD
EAWD,EAWD,11/7/2023,9/30/2023,,USD
EAXR,EAXR,11/10/2023,9/30/2023,,USD
EB,Eventbrite Inc - Class A,11/1/2023,9/30/2023,-0.11,USD
EBAY,EBay Inc,10/31/2023,9/30/2023,1,USD
EBC,Eastern Bankshares Inc,10/25/2023,9/30/2023,0.28,USD
EBCOY,EBCOY,11/15/2023,9/30/2023,0,JPY
EBET,EBET Inc,11/29/2023,9/30/2023,-0.26,USD
EBF,Ennis Inc,12/18/2023,11/30/2023,0.4,USD
EBIX,Ebix Inc,11/7/2023,9/30/2023,0.07,USD
EBKDY,EBKDY,10/30/2023,9/30/2023,0.8645,EUR
EBMT,Eagle Bancorp Montana Inc,10/23/2023,9/30/2023,0.33,USD
EBON,Ebang International Holdings Inc - Class A,11/10/2023,9/30/2023,,USD
EBR,Centrais Eletricas Brasileiras S.A.,11/7/2023,9/30/2023,0.2112,USD
EBR-B,Centrais Eletricas Brasileiras S.A.,11/7/2023,9/30/2023,0.2112,BRL
EBS,Emergent Biosolutions Inc,11/6/2023,9/30/2023,-0.28,USD
EBTC,Enterprise Bancorp Inc,10/18/2023,9/30/2023,,USD
EBZT,EBZT,12/18/2023,10/31/2023,,USD
EC,Ecopetrol SA,10/31/2023,9/30/2023,2056.44,COP
ECAOF,ECAOF,11/27/2023,9/30/2023,,USD
ECF,Ellsworth Growth and Income Fund Ltd,11/1/2023,9/30/2023,0,USD
ECIA,ECIA,11/13/2023,9/30/2023,,USD
ECL,Ecolab Inc,10/31/2023,9/30/2023,1.52,USD
ECLMF,ECLMF,11/28/2023,9/30/2023,,CAD
ECNCF,ECNCF,11/7/2023,9/30/2023,,USD
ECOR,ElectroCore Inc,11/1/2023,9/30/2023,-0.7,USD
ECORF,ECORF,11/29/2023,9/30/2023,,CAD
ECPG,Encore Capital Group Inc,10/31/2023,9/30/2023,1.38,USD
ECRFF,ECRFF,11/22/2023,9/30/2023,,CAD
ECRO,ECRO,12/5/2023,9/30/2023,0,USD
ECSNF,ECSNF,10/31/2023,9/30/2023,,USD
ECTM,ECTM,11/13/2023,9/30/2023,,USD
ECVT,Ecovyst Inc,10/30/2023,9/30/2023,0.21,USD
ECXJ,ECXJ,10/12/2023,8/31/2023,0,USD
ED,Consolidated Edison Inc,11/1/2023,9/30/2023,1.66,USD
EDAP,EDAP TMS S.A.,11/14/2023,9/30/2023,-0.12,EUR
EDIT,Editas Medicine Inc,10/31/2023,9/30/2023,-0.57,USD
EDMCQ,EDMCQ,11/2/2023,9/30/2023,0,USD
EDN,Empresa Distribuidora y Comercial Norte S.A.,11/10/2023,9/30/2023,0.3659,ARS
EDPFY,EDPFY,11/2/2023,9/30/2023,0.5442,EUR
EDR,Endeavor Group Holdings Inc - Class A,11/8/2023,9/30/2023,0.31,USD
EDRY,EuroDry Ltd,11/6/2023,9/30/2023,-0.95,USD
EDSA,Edesa Biotech Inc,12/14/2023,9/30/2023,-0.1,USD
EDSFF,EDSFF,11/16/2023,9/30/2023,0,CNY
EDTX,EdtechX Holdings Acquisition Corp II - Class A,11/13/2023,9/30/2023,,USD
EDTXF,EDTXF,11/8/2023,9/30/2023,-0.01,CAD
EDU,New Oriental Education & Technology Group Inc,10/24/2023,8/31/2023,0.8,USD
EDUC,Educational Development Corp,10/4/2023,8/31/2023,0.03,USD
EDVMF,EDVMF,11/9/2023,9/30/2023,0.3969,USD
EE,Excelerate Energy Inc - Class A,11/10/2023,9/30/2023,0.3,USD
EEFT,Euronet Worldwide Inc,10/18/2023,9/30/2023,2.7,USD
EEIQ,EpicQuest Education Group International Ltd,11/29/2023,9/30/2023,0,USD
EEMMF,EEMMF,11/23/2023,9/30/2023,,CAD
EESE,EESE,11/14/2023,10/31/2023,,USD
EEX,Emerald Holding Inc,11/1/2023,9/30/2023,-0.32,USD
EEYUF,EEYUF,10/31/2023,9/30/2023,,CAD
EFBI,EFBI,10/24/2023,9/30/2023,,USD
EFC,Ellington Financial Inc,11/6/2023,9/30/2023,0.42,USD
EFLVD,EFLVD,12/4/2023,9/30/2023,,USD
EFLVF,EFLVF,12/4/2023,9/30/2023,,USD
EFOI,Energy Focus Inc,11/8/2023,9/30/2023,,USD
EFRMF,EFRMF,11/15/2023,9/30/2023,,USD
EFRTF,EFRTF,11/13/2023,9/30/2023,,CAD
EFSC,Enterprise Financial Services Corp,10/23/2023,9/30/2023,1.24,USD
EFSH,1847 Holdings LLC,11/14/2023,9/30/2023,,USD
EFSI,EFSI,10/25/2023,9/30/2023,,USD
EFTR,eFFECTOR Therapeutics Inc,11/6/2023,9/30/2023,-0.12,USD
EFX,Equifax Inc,10/17/2023,9/30/2023,1.79,USD
EFXT,Enerflex Ltd,11/7/2023,9/30/2023,,CAD
EG,Everest Group Ltd,10/25/2023,9/30/2023,7.2,USD
EGAN,eGain Corp,11/13/2023,9/30/2023,0.07,USD
EGBN,Eagle Bancorp Inc (MD),10/17/2023,9/30/2023,0.72,USD
EGFEY,EGFEY,11/7/2023,9/30/2023,0.0389,EUR
EGFHF,EGFHF,11/14/2023,9/30/2023,,CAD
EGHSF,EGHSF,12/13/2023,10/31/2023,,CAD
EGHT,8X8 Inc,10/25/2023,9/30/2023,0.08,USD
EGIEY,EGIEY,11/7/2023,9/30/2023,0.2179,BRL
EGIO,Edgio Inc,11/9/2023,9/30/2023,-0.07,USD
EGLE,Eagle Bulk Shipping Inc,11/1/2023,9/30/2023,-0.46,USD
EGLX,Enthusiast Gaming Holdings Inc,11/13/2023,9/30/2023,-0.04,CAD
EGO,Eldorado Gold Corp,10/25/2023,9/30/2023,0.11,USD
EGP,Eastgroup Properties Inc,10/23/2023,9/30/2023,0.99,USD
EGPLF,EGPLF,11/22/2023,9/30/2023,,CAD
EGRX,Eagle Pharmaceuticals Inc,11/6/2023,9/30/2023,1.06,USD
EGTYF,EGTYF,11/20/2023,9/30/2023,,USD
EGY,VAALCO Energy Inc,11/6/2023,9/30/2023,0.2,USD
EH,EHang Holdings Ltd,11/30/2023,9/30/2023,-1.04,CNY
EHAB,Enhabit Inc,10/31/2023,9/30/2023,0.0901,USD
EHC,Encompass Health Corp,10/24/2023,9/30/2023,0.76,USD
EHMEF,EHMEF,11/8/2023,9/30/2023,,CAD
EHTH,eHealth Inc,11/6/2023,9/30/2023,-1.46,USD
EIC,Eagle Point Income Company Inc,11/13/2023,9/30/2023,,USD
EIFZF,EIFZF,11/7/2023,9/30/2023,,CAD
EIG,Employers Holdings Inc,10/25/2023,9/30/2023,0.69,USD
EIGR,Eiger BioPharmaceuticals Inc,11/1/2023,9/30/2023,-0.32,USD
EIX,Edison International,10/30/2023,9/30/2023,1.55,USD
EKSO,Ekso Bionics Holdings Inc,11/1/2023,9/30/2023,-0.31,USD
EL,Estee Lauder Cos. Inc - Class A,11/1/2023,9/30/2023,-0.19,USD
ELA,Envela Corp,10/31/2023,9/30/2023,0.07,USD
ELAN,Elanco Animal Health Inc,11/6/2023,9/30/2023,0.12,USD
ELBM,Electra Battery Materials Corp,11/7/2023,9/30/2023,-0.0445,CAD
ELDN,Eledon Pharmaceuticals Inc,11/13/2023,9/30/2023,-0.48,USD
ELEEF,ELEEF,11/6/2023,9/30/2023,,CAD
ELEMF,ELEMF,11/27/2023,9/30/2023,,USD
ELEV,Elevation Oncology Inc,11/10/2023,9/30/2023,-0.33,USD
ELF,e.l.f. Beauty Inc,11/1/2023,9/30/2023,0.52,USD
ELFIF,ELFIF,11/6/2023,9/30/2023,,CAD
ELIXF,ELIXF,11/23/2023,9/30/2023,,CAD
ELLH,ELLH,11/9/2023,9/30/2023,,USD
ELLKY,ELLKY,11/28/2023,9/30/2023,0,EUR
ELLO,Ellomay Capital Ltd,9/25/2023,6/30/2023,,EUR
ELMD,Electromed Inc,11/6/2023,9/30/2023,0.1,USD
ELME,Elme Communities,10/25/2023,9/30/2023,0.02,USD
ELMSQ,ELMSQ,11/8/2023,9/30/2023,-0.04,USD
ELOX,Eloxx Pharmaceuticals Inc,11/8/2023,9/30/2023,-1.97,USD
ELP,Cia Paranaense De Energia Copel,11/8/2023,9/30/2023,0.1515,USD
ELRFF,ELRFF,11/9/2023,9/30/2023,,USD
ELRNF,ELRNF,11/13/2023,9/30/2023,,USD
ELS,Equity Lifestyle Properties Inc,10/16/2023,9/30/2023,0.4,USD
ELSE,Electro-Sensors Inc,11/13/2023,9/30/2023,,USD
ELTK,Eltek Ltd,11/14/2023,9/30/2023,0.31,USD
ELTP,ELTP,11/13/2023,9/30/2023,0,USD
ELTX,Elicio Therapeutics Inc,11/13/2023,9/30/2023,,USD
ELUT,Elutia Inc Cl A Com,11/13/2023,9/30/2023,-0.56,USD
ELUXY,ELUXY,10/27/2023,9/30/2023,0.2959,SEK
ELV,Elevance Health Inc,10/17/2023,9/30/2023,8.43,USD
ELVA,Electrovaya Inc,12/4/2023,9/30/2023,,USD
ELVN,Enliven Therapeutics Inc,10/23/2023,9/30/2023,-0.47,USD
ELVT,ELVT,11/7/2023,9/30/2023,,USD
ELYM,Eliem Therapeutics Inc,11/6/2023,9/30/2023,-0.14,USD
ELYS,Elys Game Technology Corp,11/13/2023,9/30/2023,-0.08,USD
EM,Smart Share Global Ltd,12/17/2023,9/30/2023,0.03,CNY
EMAN,EMagin Corp,11/8/2023,9/30/2023,-0.04,USD
EMBC,Embecta Corp,12/18/2023,9/30/2023,0.41,USD
EMBK,Embark Technology Inc - Class A,11/6/2023,9/30/2023,-1.95,USD
EME,Emcor Group Inc,10/25/2023,9/30/2023,2.77,USD
EMGDF,EMGDF,11/27/2023,9/30/2023,,CAD
EMITF,EMITF,12/1/2023,9/30/2023,0,ILS
EMKR,Emcore Corp,12/18/2023,9/30/2023,-0.08,USD
EML,Eastern Company,11/6/2023,9/30/2023,,USD
EMLAF,EMLAF,12/13/2023,10/31/2023,,CAD
EMMA,EMMA,11/13/2023,9/30/2023,-0.04,USD
EMMS,EMMS,10/12/2023,8/31/2023,0,USD
EMN,Eastman Chemical Company,10/25/2023,9/30/2023,1.51,USD
EMPW,EMPW,11/8/2023,9/30/2023,0.0288,USD
EMR,Emerson Electric Company,10/30/2023,9/30/2023,1.3,USD
EMRAF,EMRAF,11/9/2023,9/30/2023,,CAD
EMWPF,EMWPF,11/29/2023,9/30/2023,0.06,USD
EMX,EMX Royalty Corp,11/13/2023,9/30/2023,,USD
EMYB,EMYB,11/10/2023,9/30/2023,,USD
ENAFF,ENAFF,10/26/2023,9/30/2023,,USD
ENB,Enbridge Inc,11/2/2023,9/30/2023,0.45,USD
ENBP,ENBP,10/12/2023,9/30/2023,,USD
ENCR,ENCR,11/29/2023,9/30/2023,0,USD
ENDI,ENDI,11/14/2023,9/30/2023,,USD
ENDPQ,ENDPQ,11/7/2023,9/30/2023,0.351,USD
ENFN,Enfusion Inc - Class A,11/23/2023,9/30/2023,0.05,USD
ENG,Englobal Corporation,11/6/2023,9/30/2023,0.1,USD
ENGIY,ENGIY,11/7/2023,9/30/2023,0.2243,EUR
ENIC,Enel Chile S.A.,11/2/2023,9/30/2023,74.92,CLP
ENLAY,ENLAY,11/7/2023,9/30/2023,0.2575,EUR
ENLC,Enlink Midstream LLC,10/30/2023,9/30/2023,0.12,USD
ENLT,Enlight Renewable Energy Ltd,11/27/2023,9/30/2023,0.0725,ILS
ENLV,Enlivex Therapeutics Ltd,12/15/2023,9/30/2023,-0.39,USD
ENMPY,ENMPY,11/15/2023,9/30/2023,0,USD
ENOV,Enovis Corp,10/31/2023,9/30/2023,0.53,USD
ENPH,Enphase Energy Inc,10/23/2023,9/30/2023,1.01,USD
ENR,Energizer Holdings Inc,11/13/2023,9/30/2023,1.13,USD
ENRT,ENRT,11/27/2023,8/31/2023,,USD
ENS,Enersys,11/7/2023,9/30/2023,1.81,USD
ENSC,Ensysce Biosciences Inc,11/6/2023,9/30/2023,-1.12,USD
ENSG,Ensign Group Inc,10/24/2023,9/30/2023,1.18,USD
ENSV,Enservco Corp,12/21/2023,9/30/2023,-0.11,USD
ENTA,Enanta Pharmaceuticals Inc,11/20/2023,9/30/2023,-2.01,USD
ENTBF,ENTBF,10/23/2023,9/30/2023,,CAD
ENTG,Entegris Inc,10/31/2023,9/30/2023,0.6,USD
ENTX,Entera Bio Ltd,11/8/2023,9/30/2023,-0.09,USD
ENV,Envestnet Inc,11/6/2023,9/30/2023,0.54,USD
ENVA,Enova International Inc,10/25/2023,9/30/2023,1.99,USD
ENVB,Enveric Biosciences Inc,11/13/2023,9/30/2023,-2.09,USD
ENVX,Enovix Corporation,10/30/2023,9/30/2023,-0.23,USD
ENX,Eaton Vance New York Municipal Bond Fund,11/29/2023,9/30/2023,0,USD
ENZ,Enzo Biochem Inc,10/12/2023,7/31/2023,,USD
ENZ,Enzo Biochem Inc,12/11/2023,10/31/2023,,USD
ENZN,ENZN,11/6/2023,9/30/2023,,USD
EOG,EOG Resources Inc,11/2/2023,9/30/2023,2.73,USD
EOLS,Evolus Inc,11/6/2023,9/30/2023,-0.17,USD
EONGY,EONGY,11/8/2023,9/30/2023,0.2755,EUR
EOSE,Eos Energy Enterprises Inc - Class A,11/6/2023,9/30/2023,-0.31,USD
EOXFF,EOXFF,11/13/2023,9/30/2023,,CAD
EP,Empire Petroleum Corporation,11/13/2023,9/30/2023,,USD
EPAC,Enerpac Tool Group Corp - Class A,10/16/2023,8/31/2023,0.42,USD
EPAC,Enerpac Tool Group Corp - Class A,12/18/2023,11/30/2023,0.29,USD
EPAM,EPAM Systems Inc,11/1/2023,9/30/2023,2.55,USD
EPC,Edgewell Personal Care Company,11/8/2023,9/30/2023,0.63,USD
EPD,Enterprise Products Partners L P,10/30/2023,9/30/2023,0.63,USD
EPIX,Essa Pharma Inc,12/11/2023,9/30/2023,-0.22,USD
EPM,Evolution Petroleum Corporation,11/6/2023,9/30/2023,0.07,USD
EPOW,Sunrise New Energy Co. Ltd,9/27/2023,6/30/2023,,USD
EPOW,Sunrise New Energy Co. Ltd,11/6/2023,9/30/2023,,USD
EPR,EPR Properties,10/31/2023,9/30/2023,0.81,USD
EPRSQ,EPRSQ,11/13/2023,9/30/2023,0,USD
EPRT,Essential Properties Realty Trust Inc,10/25/2023,9/30/2023,0.26,USD
EPRXF,EPRXF,11/6/2023,9/30/2023,,CAD
EPSN,Epsilon Energy Ltd,10/31/2023,9/30/2023,,USD
EQ,Equillium Inc,11/13/2023,9/30/2023,-0.21,USD
EQBK,Equity Bancshares Inc - Class A,10/16/2023,9/30/2023,0.73,USD
EQC,Equity Commonwealth,10/23/2023,9/30/2023,,USD
EQGPF,EQGPF,11/6/2023,9/30/2023,,CAD
EQH,Equitable Holdings Inc,10/31/2023,9/30/2023,1.41,USD
EQIX,Equinix Inc,10/31/2023,9/30/2023,2.16,USD
EQNR,Equinor ASA,10/27/2023,9/30/2023,0.8082,USD
EQOSQ,EQOSQ,11/29/2023,9/30/2023,0,USD
EQR,Equity Residential Properties Trust,10/23/2023,9/30/2023,0.4,USD
EQRX,EQRx Inc,11/9/2023,9/30/2023,-0.13,USD
EQS,Equus Total Return Inc,11/8/2023,9/30/2023,,USD
EQT,EQT Corp,10/24/2023,9/30/2023,-0.1,USD
EQX,Equinox Gold Corp,10/31/2023,9/30/2023,-0.036,USD
ERAS,Erasca Inc,11/8/2023,9/30/2023,-0.2366,USD
ERDCF,ERDCF,11/1/2023,9/30/2023,,CAD
ERF,Enerplus Corporation,11/1/2023,9/30/2023,0.63,USD
ERIC,Telefonaktiebolaget L M Ericsson,10/17/2023,9/30/2023,0.0454,SEK
ERIE,Erie Indemnity Co. - Class A,10/25/2023,9/30/2023,2.05,USD
ERII,Energy Recovery Inc,10/31/2023,9/30/2023,0.04,USD
ERILF,ERILF,11/27/2023,9/30/2023,,USD
ERINQ,ERINQ,11/9/2023,9/30/2023,0,USD
ERJ,Embraer S.A.,10/27/2023,9/30/2023,0.2596,USD
ERLFF,ERLFF,11/7/2023,9/30/2023,,USD
ERNA,Eterna Therapeutics Inc,11/6/2023,9/30/2023,,USD
ERO,Ero Copper Corp,10/30/2023,9/30/2023,0.3191,USD
ERYP,ERYP,11/6/2023,9/30/2023,-0.2263,EUR
ES,Eversource Energy,10/31/2023,9/30/2023,1,USD
ESAB,ESAB Corp,11/3/2023,9/30/2023,0.94,USD
ESBS,ESBS,10/30/2023,9/30/2023,,USD
ESCA,Escalade Inc,10/25/2023,9/30/2023,0.37,USD
ESE,Esco Technologies Inc,11/15/2023,9/30/2023,1.22,USD
ESEA,Euroseas Ltd,11/13/2023,9/30/2023,3.01,USD
ESGR,Enstar Group Ltd,11/1/2023,9/30/2023,,USD
ESHSF,ESHSF,11/25/2023,9/30/2023,,CAD
ESI,Element Solutions Inc,10/24/2023,9/30/2023,0.33,USD
ESINQ,ESINQ,11/2/2023,9/30/2023,0,USD
ESLOY,ESLOY,10/19/2023,9/30/2023,0,EUR
ESLT,Elbit Systems Ltd,11/28/2023,9/30/2023,1.57,USD
ESMC,ESMC,9/25/2023,6/30/2023,0,USD
ESMC,ESMC,11/15/2023,9/30/2023,0,USD
ESMT,Engagesmart Inc,11/16/2023,9/30/2023,0.06,USD
ESNC,ESNC,9/27/2023,6/30/2023,0,USD
ESNC,ESNC,11/14/2023,9/30/2023,0,USD
ESNT,Essent Group Ltd,11/2/2023,9/30/2023,1.57,USD
ESOA,Energy Services of America Corp,12/13/2023,9/30/2023,0.09,USD
ESP,Espey Manufacturing & Electronics Corp,11/8/2023,9/30/2023,,USD
ESPGY,ESPGY,11/29/2023,9/30/2023,0,HKD
ESPR,Esperion Therapeutics Inc,10/30/2023,9/30/2023,-0.43,USD
ESQ,Esquire Financial Holdings Inc,10/23/2023,9/30/2023,1.11,USD
ESRT,Empire State Realty Trust Inc - Class A,10/24/2023,9/30/2023,,USD
ESS,Essex Property Trust Inc,10/24/2023,9/30/2023,1.41,USD
ESSA,ESSA Bancorp Inc,10/24/2023,9/30/2023,0.42,USD
ESTA,Establishment Labs Holdings Inc,11/6/2023,9/30/2023,-0.8,USD
ESTC,Elastic N.V,11/28/2023,10/31/2023,0.24,USD
ESTE,Earthstone Energy Inc - Class A,10/31/2023,9/30/2023,0.71,USD
ESVIF,ESVIF,11/2/2023,9/30/2023,,CAD
ET,Energy Transfer LP,10/30/2023,9/30/2023,0.32,USD
ETCC,ETCC,10/9/2023,8/31/2023,0,USD
ETD,Ethan Allen Interiors Inc,10/24/2023,9/30/2023,0.72,USD
ETN,Eaton Corporation plc,10/31/2023,9/30/2023,2.33,USD
ETNB,89bio Inc,11/8/2023,9/30/2023,-0.53,USD
ETOLF,ETOLF,11/9/2023,9/30/2023,,CAD
ETON,Eton Pharmaceuticals Inc,11/13/2023,9/30/2023,-0.1,USD
ETR,Entergy Corp,10/31/2023,9/30/2023,2.9,USD
ETRGF,ETRGF,11/13/2023,9/30/2023,,CAD
ETRN,Equitrans Midstream Corporation,10/30/2023,9/30/2023,0.11,USD
ETRUF,ETRUF,11/29/2023,9/30/2023,,CAD
ETSY,Etsy Inc,10/31/2023,9/30/2023,0.51,USD
ETWO,E2open Parent Holdings Inc - Class A,10/9/2023,9/30/2023,,USD
ETWO,E2open Parent Holdings Inc - Class A,10/10/2023,8/31/2023,0.05,USD
EU,enCore Energy Corp,11/28/2023,9/30/2023,0,USD
EUMNF,EUMNF,12/17/2023,9/30/2023,,CAD
EURN,Euronav NV,10/26/2023,9/30/2023,0.424,USD
EUSP,EUSP,11/13/2023,9/30/2023,,USD
EVA,Enviva Inc,10/31/2023,9/30/2023,-0.3,USD
EVARF,EVARF,10/31/2023,9/30/2023,0,USD
EVAX,Evaxion Biotech A/S,11/13/2023,9/30/2023,-0.19,USD
EVBG,Everbridge Inc,11/6/2023,9/30/2023,0.42,USD
EVBN,Evans Bancorp Inc,10/24/2023,9/30/2023,0.73,USD
EVC,Entravision Communications Corp - Class A,11/1/2023,9/30/2023,0.04,USD
EVCM,EverCommerce Inc,11/1/2023,9/30/2023,0.1,USD
EVER,EverQuote Inc - Class A,10/30/2023,9/30/2023,-0.6,USD
EVEX,Eve Holding Inc,12/23/2023,9/30/2023,-0.12,USD
EVGDF,EVGDF,11/1/2023,9/30/2023,,USD
EVGIF,EVGIF,11/6/2023,9/30/2023,,CAD
EVGN,Evogene Ltd,11/20/2023,9/30/2023,-0.15,USD
EVGO,EVgo Inc - Class A,10/31/2023,9/30/2023,-0.21,USD
EVH,Evolent Health Inc - Class A,10/31/2023,9/30/2023,0.05,USD
EVI,EVI Industries Inc,11/6/2023,9/30/2023,,USD
EVIO,EVIO,11/29/2023,9/30/2023,0,USD
EVK,EVK,11/13/2023,9/30/2023,,USD
EVKG,EVKG,11/13/2023,9/30/2023,,USD
EVLO,Evelo Biosciences Inc,11/13/2023,9/30/2023,-0.78,USD
EVLV,Evolv Technologies Holdings Inc - Class A,11/7/2023,9/30/2023,-0.09,USD
EVM,Eaton Vance California Municipal Bond Fund,11/27/2023,9/30/2023,,USD
EVO,Evotec SE,11/8/2023,9/30/2023,-0.0237,EUR
EVOK,Evoke Pharma Inc,11/7/2023,9/30/2023,-0.62,USD
EVOP,EVOP,10/31/2023,9/30/2023,,USD
EVR,Evercore Inc - Class A,10/24/2023,9/30/2023,1.3,USD
EVRG,Evergy Inc,11/2/2023,9/30/2023,1.87,USD
EVRI,Everi Holdings Inc,11/6/2023,9/30/2023,0.25,USD
EVRRF,EVRRF,9/25/2023,7/31/2023,,CAD
EVTC,Evertec Inc,10/31/2023,9/30/2023,0.65,USD
EVTV,Envirotech Vehicles Inc,11/15/2023,9/30/2023,0,USD
EVTZF,EVTZF,12/6/2023,10/31/2023,,CAD
EVVTY,EVVTY,10/26/2023,9/30/2023,1.39,EUR
EW,Edwards Lifesciences Corp,10/25/2023,9/30/2023,0.59,USD
EWBC,East West Bancorp Inc,10/18/2023,9/30/2023,2.02,USD
EWCZ,European Wax Center Inc - Class A,11/1/2023,9/30/2023,0.09,USD
EWOOF,EWOOF,9/27/2023,7/31/2023,,CAD
EWPMF,EWPMF,11/1/2023,9/30/2023,,CAD
EWTX,Edgewise Therapeutics Inc,11/1/2023,9/30/2023,-0.4,USD
EXAI,Exscientia Plc,11/13/2023,9/30/2023,-0.41,USD
EXAS,Exact Sciences Corp,11/1/2023,9/30/2023,-0.48,USD
EXC,Exelon Corp,11/1/2023,9/30/2023,0.7,USD
EXCOF,EXCOF,11/27/2023,9/30/2023,,USD
EXEL,Exelixis Inc,10/30/2023,9/30/2023,0.18,USD
EXETF,EXETF,11/8/2023,9/30/2023,,CAD
EXFY,Expensify Inc - Class A,12/14/2023,9/30/2023,0.0182,USD
EXK,Endeavour Silver Corp,11/6/2023,9/30/2023,0.02,USD
EXLS,ExlService Holdings Inc,10/25/2023,9/30/2023,0.34,USD
EXN,EXN,11/6/2023,9/30/2023,,USD
EXNRF,EXNRF,11/6/2023,9/30/2023,,USD
EXOD,EXOD,11/10/2023,9/30/2023,,USD
EXP,Eagle Materials Inc,10/24/2023,9/30/2023,4.24,USD
EXPD,Expeditors International Of Washington Inc,11/7/2023,9/30/2023,1.3,USD
EXPE,Expedia Group Inc,11/1/2023,9/30/2023,4.99,USD
EXPI,eXp World Holdings Inc,10/31/2023,9/30/2023,0.05,USD
EXPO,Exponent Inc,10/25/2023,7/31/2023,0.49,USD
EXPR,Express Inc,12/6/2023,10/31/2023,-7.18,USD
EXR,Extra Space Storage Inc,10/30/2023,9/30/2023,1.14,USD
EXROF,EXROF,11/9/2023,9/30/2023,-0.0445,CAD
EXSR,EXSR,11/1/2023,9/30/2023,,USD
EXTR,Extreme Networks Inc,10/25/2023,9/30/2023,0.31,USD
EYE,National Vision Holdings Inc,11/8/2023,9/30/2023,0.09,USD
EYEN,Eyenovia Inc,11/8/2023,9/30/2023,-0.17,USD
EYPT,EyePoint Pharmaceuticals Inc,10/31/2023,9/30/2023,-0.51,USD
EZFL,EzFill Holdings Inc,11/8/2023,9/30/2023,,USD
EZPW,EZCorp Inc - Class A,11/14/2023,9/30/2023,0.17,USD
F,Ford Motor Company,10/24/2023,9/30/2023,0.45,USD
FA,First Advantage Corp,11/6/2023,9/30/2023,0.28,USD
FACO,FACO,10/30/2023,9/30/2023,,USD
FAF,First American Financial Corp,10/26/2023,9/30/2023,1.26,USD
FALC,FALC,11/7/2023,9/30/2023,,USD
FANG,Diamondback Energy Inc,11/6/2023,9/30/2023,4.5,USD
FANH,Fanhua Inc,11/20/2023,9/30/2023,,CNY
FANUY,FANUY,10/30/2023,9/30/2023,0.1364,JPY
FARM,Farmer Bros. Company,11/1/2023,9/30/2023,-0.29,USD
FARO,Faro Technologies Inc,10/31/2023,9/30/2023,-0.22,USD
FAST,Fastenal Company,10/12/2023,9/30/2023,0.5,USD
FAT,FAT Brands Inc - Class A,10/18/2023,9/30/2023,-1.28,USD
FATE,Fate Therapeutics Inc,11/1/2023,9/30/2023,-0.57,USD
FATH,Fathom Digital Manufacturing Corporation - Class A,11/13/2023,9/30/2023,-0.035,USD
FAVO,FAVO,11/9/2023,9/30/2023,,USD
FBAK,FBAK,11/2/2023,9/30/2023,,USD
FBDS,FBDS,9/27/2023,7/31/2023,0,USD
FBIN,Fortune Brands Innovations Inc,10/24/2023,9/30/2023,1.1,USD
FBIO,Fortress Biotech Inc,11/13/2023,9/30/2023,-0.21,USD
FBIZ,First Business Financial Services Inc,10/25/2023,9/30/2023,1.18,USD
FBK,FB Financial Corp,10/16/2023,9/30/2023,0.69,USD
FBMS,First Bancshares Inc Miss,10/25/2023,9/30/2023,0.79,USD
FBNC,First Bancorp,10/24/2023,9/30/2023,0.68,USD
FBP,First Bancorp PR,10/23/2023,9/30/2023,0.38,USD
FBPI,FBPI,10/27/2023,9/30/2023,0,USD
FBRT,Franklin BSP Realty Trust Inc,11/8/2023,9/30/2023,0.41,USD
FBRX,Forte Biosciences Inc,11/13/2023,9/30/2023,,USD
FBSI,FBSI,10/5/2023,9/30/2023,,USD
FBTT,FBTT,10/26/2023,9/30/2023,,USD
FC,Franklin Covey Company,10/31/2023,8/31/2023,0.54,USD
FCAFF,FCAFF,11/13/2023,9/30/2023,,USD
FCAP,First Capital Inc,10/30/2023,9/30/2023,,USD
FCBC,First Community Bankshares Inc,10/24/2023,9/30/2023,0.69,USD
FCCO,First Community Corp,10/17/2023,9/30/2023,0.39,USD
FCEL,Fuelcell Energy Inc,12/18/2023,10/31/2023,-0.08,USD
FCF,First Commonwealth Financial Corp,10/23/2023,9/30/2023,0.4,USD
FCFS,FirstCash Holdings Inc,10/26/2023,9/30/2023,1.35,USD
FCHS,FCHS,11/9/2023,9/30/2023,0,USD
FCIC,FCIC,11/14/2023,9/30/2023,,USD
FCMGF,FCMGF,11/6/2023,9/30/2023,,CAD
